text,label,source,domain,,,,,
Número de matrículas no ensino fundamental,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
"Distribuição da matrícula nos anos finais do ensino fundamental, segundo as redes estadual e municipal",0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de matrículas no ensino médio,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Taxas de aprovação,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
"Taxa de aprovação, segundo a etapa de ensino",0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de matrículas da educação de jovens e adultos (EJA),0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de matrículas da educação profissional,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de matrículas da educação especial,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de matrículas de alunos incluídos em classes comuns,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de docentes na educação básica,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Escolaridade dos docentes dos anos iniciais do ensino fundamental,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de docentes com nível superior completo,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de docentes com ensino médio normal/magistério,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Indicador de adequação da formação docente,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de disciplinas ministradas por professores com formação superior de licenciatura (ou equivalente) na mesma área da disciplina,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de escolas de pequeno porte,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade de internet nas escolas da educação básica,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de escolas da educação básica com acesso à internet,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Recursos tecnológicos disponíveis nas escolas de ensino fundamental,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Recursos tecnológicos disponíveis nas escolas de ensino médio,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade de Internet,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade de Internet banda larga,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade de Internet para alunos,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade de Internet para uso administrativo,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade de Internet para ensino e aprendizagem,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade de Lousa digital,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade de Projetor multimídia,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade de Computador de mesa para alunos,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade de Computador portátil para alunos,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade de Tablet para alunos,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de gestores,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de diretores do sexo feminino,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Escolaridade de diretores,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de diretores que completaram o ensino superior,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Vínculo institucional com a escola,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Forma de acesso ao cargo de diretor,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de matrículas da educação básica por dependência administrativa,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de matrículas da educação infantil por rede e etapa de ensino,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de matrículas do ensino fundamental por rede e etapa de ensino,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
"Número de matrículas do ensino fundamental por dependência administrativa, segundo a etapa de ensino",0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de matrículas do ensino médio por dependência administrativa,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de aprovados por rede e etapa de ensino,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de matrículas da educação de jovens e adultos por dependência administrativa,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de matrículas da educação profissional por modalidade,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de matrículas da educação especial por etapa de ensino,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de alunos de 4 a 17 anos da educação especial incluídos em classes comuns por dependência administrativa,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de docentes por etapa de ensino,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Número de docentes dos anos iniciais do ensino fundamental por escolaridade,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de disciplinas ministradas por professores com formação superior de licenciatura na mesma área por região,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
"Número de escolas por dependência administrativa, segundo a localização",0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
"Número de escolas por dependência administrativa, segundo a etapa de ensino",0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de escolas de pequeno porte (até 50 matrículas) por região,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de escolas com internet por dependência administrativa,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade (%) de Internet,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade (%) de Internet banda larga,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade (%) de Internet p/ alunos,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade (%) de Internet p/ uso adm.,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade (%) de Internet p/ ensino e aprendizagem,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade (%) de Lousa digital,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade (%) de Projetor multimídia,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade (%) de Comput. de mesa p/ alunos,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade (%) de Comput. portátil p/ alunos,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Disponibilidade (%) de Tablet p/ alunos,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
"Número de diretores na educação básica por dependência administrativa, segundo o sexo",0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de diretores com curso superior por dependência administrativa,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de diretores da rede pública segundo o tipo de vínculo/regime de contratação por região,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Percentual de diretores por forma de acesso ao cargo segundo a rede de ensino,0,notas_estatisticas_censo_da_educacao_basica_2024.pdf,educacao,,,,,
Escolaridade da população entre 25 e 64 anos,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Proporção populacional com apenas o ensino fundamental,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Taxas de jovens que não estejam estudando nem trabalhando,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
"Distribuição dos jovens de 18 a 24 anos, por situação escolar e profissional",0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
"Taxas de matrícula da população entre 15 e 19 anos, por nível educacional",0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Média de idade dos alunos matriculados no ensino médio profissional integrado ou concomitante,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Média de idade dos matriculados no ensino médio profissional subsequente,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Média de idade dos matriculados em programas de educação tecnológica no ensino superior,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Gastos totais do governo com educação como percentual dos gastos totais do governo com todos os serviços,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Gasto por aluno do ensino fundamental ao ensino superior,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Variação dos gastos totais do governo com educação,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Variação do gasto público em educação com percentual do gasto total do governo,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Variação do gasto público em educação,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Variação do gasto total do governo em todos os serviços,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Alunos por docente nos programas gerais de ensino médio (ensino médio propedêutico),0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Alunos por docente nos programas vocacionais de ensino médio (ensino médio profissional),0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Tempo total de instrução obrigatório ao longo do ensino fundamental,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Carga horária total obrigatória,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Número total de horas de instrução obrigatória,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Média de idade dos professores,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Percentual dos professores do ensino médio propedêutico com 50 anos ou mais,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Percentual de professores em programas de educação profissional de nível médio com 50 anos ou mais,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
Perfil etário dos docentes em programas de educação profissional,0,notas_estatisticas_education_at_a_glance_2023.pdf,educacao,,,,,
População total,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Razão de sexos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de crescimento da população,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Grau de urbanização,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de menores de 5 anos de idade na população,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de idosos na população,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Índice de envelhecimento,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Razão de dependência,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de fecundidade total,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa específica de fecundidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa bruta de natalidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Mortalidade proporcional por idade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Mortalidade proporcional por idade em menores de 1 ano de idade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa bruta de mortalidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Esperança de vida ao nascer,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Esperança de vida aos 60 anos de idade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de analfabetismo,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Níveis de escolaridade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Produto Interno Bruto (PIB) per capita,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Razão de renda,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de pobres,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de desemprego,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de trabalho infantil,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade neonatal precoce,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade neonatal tardia,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade pós-neonatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade perinatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade em menores de cinco anos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Mortalidade proporcional por grupos de causas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Mortalidade proporcional por causas mal definidas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Mortalidade proporcional por doença diarréica aguda em menores de 5 anos de idade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Mortalidade proporcional por infecção respiratória aguda em menores de 5 anos de idade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade específica por doenças do aparelho circulatório,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade específica por causas externas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade específica por neoplasias malignas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade específica por acidentes do trabalho,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade específica por diabete melito,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade específica por aids,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade específica por afecções originadas no período perinatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade específica por doenças transmissíveis,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de sarampo,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de difteria,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de coqueluche,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de tétano neonatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de tétano (exceto o neonatal),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de febre amarela,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de raiva humana,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de hepatite B,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de hepatite C,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de cólera,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de febre hemorrágica do dengue,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de sífilis congênita,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de rubéola,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de síndrome da rubéola congênita,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de doença meningocócica,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de aids,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de tuberculose,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de dengue,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de leishmaniose tegumentar americana,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de leishmaniose visceral,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de detecção de hanseníase,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Índice parasitário anual (IPA) de malária,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de neoplasias malignas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de doenças relacionadas ao trabalho,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de acidentes do trabalho típicos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de acidentes do trabalho de trajeto,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de prevalência de hanseníase,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de prevalência de diabete melito,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Índice CPO-D,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de crianças de 5 – 6 anos de idade com índice ceo-d = 0,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de internações hospitalares (SUS) por grupos de causas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de internações hospitalares (SUS) por causas externas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de internações hospitalares (SUS) por afecções originadas no período perinatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de prevalência de pacientes em diálise (SUS),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de nascidos vivos por idade materna,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de nascidos vivos de baixo peso ao nascer,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de prevalência de déficit ponderal para a idade em crianças menores de cinco anos de idade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de prevalência de aleitamento materno,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de prevalência de aleitamento materno exclusivo,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de prevalência de fumantes regulares de cigarros,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de prevalência de excesso de peso,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de prevalência de consumo excessivo de álcool,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de prevalência de atividade física insuficiente,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de prevalência de hipertensão arterial,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de profissionais de saúde por habitante,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de leitos hospitalares por habitante,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de leitos hospitalares (SUS) por habitante,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Gasto público com saúde como proporção do PIB,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Gasto público com saúde per capita,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Gasto federal com saúde como proporção do PIB,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Gasto federal com saúde como proporção do gasto federal total,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Despesa familiar com saúde como proporção da renda familiar,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Gasto médio (SUS) por atendimento ambulatorial,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Valor médio pago por internação hospitalar no SUS (AIH),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Gasto público com saneamento como proporção do PIB,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Gasto federal com saneamento como proporção do PIB,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Gasto federal com saneamento como proporção do gasto federal total,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de concluintes de cursos de graduação em saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Distribuição dos postos de trabalho de nível superior em estabelecimentos de saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de enfermeiros por leito hospitalar,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de consultas médicas (SUS) por habitante,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de procedimentos diagnósticos por consulta médica (SUS),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de internações hospitalares (SUS) por habitante,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de internações hospitalares (SUS) por especialidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura de consultas de pré-natal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de partos hospitalares,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de partos cesáreos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Razão entre nascidos vivos informados e estimados,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Razão entre óbitos informados e estimados,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura vacinal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção da população feminina em uso de métodos anticonceptivos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura de planos de saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura de planos privados de saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura de redes de abastecimento de água,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura de esgotamento sanitário,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura de coleta de lixo,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Produto interno bruto (PIB) per capita,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade específica por cirrose hepática,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de doenças transmissíveis,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Sarampo,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Difteria,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Coqueluche,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Tétano neonatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Tétano (exceto o neonatal),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Febre amarela,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Raiva humana,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Hepatite B,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Hepatite C,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cólera,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Febre hemorrágica do dengue,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Sífilis congênita,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Rubéola,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Síndrome rubéola congênita,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Doença meningocócica,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de doenças transmissíveis,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Aids,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Tuberculose (todas as formas),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Dengue,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Leishmaniose tegumentar americana,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Leishmaniose visceral.,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de doenças do aparelho circulatório,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de crianças de 5 - 6 anos de idade com índice ceo-d = 0,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de crianças com déficit estatural para a idade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Gasto nacional com saúde, como percentual do produto interno bruto (PIB)",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Gasto nacional per capita com saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de procedimentos complementares por internação hospitalar (SUS),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de partos cesáreos (SUS),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de óbitos sem assistência médica,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa média geométrica de crescimento anual (%) da população residente,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Razão de Dependência Jovem,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Razão de Dependência de Idosos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa bruta de reprodução,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa líquida de reprodução,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxas bruta e padronizada de natalidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa padronizada de mortalidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção (%) da população de 15 anos e mais de idade com escolaridade inferior a quatro anos de estudo,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Percentual da população pobre,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de atividade infantil,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Coeficiente de mortalidade neonatal precoce,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Coeficiente de mortalidade neonatal tardia,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade infantil tardia,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
coeficiente de mortalidade pós-neonatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Coeficiente de mortalidade perinatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Coeficiente de mortalidade em menores de cinco anos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade materna,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
coeficiente de mortalidade materna,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
mortalidade materna tardia,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade por doenças isquêmicas do coração,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
